device_id,media_owner,name,venue_type,direction_name,lat,lng,face_count,city,state_abbr,zip,country,cpm,dma_name,cbsa_name,us_county,content_width,content_height,ad_play_duration,video_supported,audio_supported,last_request,closest_poi_distance_miles,closest_poi_name,pois_within_radius,image_url,audience_index_dma,audience_index_national
2320659,PatientPoint,PatientPoint - Gold,Doctors Office,,36.333445,-94.204484,1,Bentonville,Arkansas,72712,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:25:07.042Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2321220,PatientPoint,PatientPoint - Gold,Doctors Office,,36.24957,-94.14887,1,Lowell,Arkansas,72745,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:46:01.590Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2323457,PatientPoint,PatientPoint - Gold,Doctors Office,,36.30941,-94.18293,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:35:10.202Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2324018,PatientPoint,PatientPoint - Gold,Doctors Office,,36.283527,-94.148198,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:33:34.785Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2325270,PatientPoint,PatientPoint - Gold,Doctors Office,,36.338358,-94.115853,1,Rogers,Arkansas,72756,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:52:56.042Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2325595,PatientPoint,PatientPoint - Gold,Doctors Office,,36.3049,-94.151,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:40:13.165Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2327561,PatientPoint,PatientPoint - Gold,Doctors Office,,36.29682,-94.19994,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:29:29.285Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2328888,PatientPoint,PatientPoint - Gold,Doctors Office,,36.44365,-94.11789,1,Pea Ridge,Arkansas,72751,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:48:39.847Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2330280,PatientPoint,PatientPoint - Gold,Doctors Office,,36.1824,-94.1885,1,Springdale,Arkansas,72762,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:34:57.274Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2330379,PatientPoint,PatientPoint - Gold,Doctors Office,,36.150939,-94.18908,1,Springdale,Arkansas,72762,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:44:49.487Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2330458,PatientPoint,PatientPoint - Gold,Doctors Office,,36.24957,-94.14887,1,Lowell,Arkansas,72745,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:44:21.319Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2332131,PatientPoint,PatientPoint - Gold,Doctors Office,,36.3383,-94.11666,1,Rogers,Arkansas,72756,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:51:35.555Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2334788,PatientPoint,PatientPoint - Gold,Doctors Office,,36.175612,-94.167066,1,Springdale,Arkansas,72762,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:29:39.088Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2337270,PatientPoint,PatientPoint - Gold,Doctors Office,,36.341551,-94.18446,1,Bentonville,Arkansas,72712,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:40:33.593Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2421754,United Airlines,XNA_GID_7,Airport,,36.278333,-94.306111,1,Highfill,Arkansas,72713,United States,19.71014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:45:02.972Z,,,0,https://content.adomni.com/19aa22cdf99XbbASWX8ddLRT95eaLrktSbHr937ysFenXs1fEO_original.png,,
2422408,United Airlines,XNA_GID_5,Airport,,36.278333,-94.306111,1,Highfill,Arkansas,72713,United States,19.71014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:20:44.207Z,,,0,https://content.adomni.com/19aa22cdf99XbbASWX8ddLRT95eaLrktSbHr937ysFenXs1fEO_original.png,,
2422857,United Airlines,XNA_GID_6,Airport,,36.278333,-94.306111,1,Highfill,Arkansas,72713,United States,19.71014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:12:48.738Z,,,0,https://content.adomni.com/19aa22cdf99XbbASWX8ddLRT95eaLrktSbHr937ysFenXs1fEO_original.png,,
2423021,United Airlines,XNA_GID_8,Airport,,36.278333,-94.306111,1,Highfill,Arkansas,72713,United States,19.71014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:22:57.279Z,,,0,https://content.adomni.com/19aa22cdf99XbbASWX8ddLRT95eaLrktSbHr937ysFenXs1fEO_original.png,,
2423857,Checked Up,Doctors Office :308MXFVBJ619,Doctors Office,,36.0890919,-94.1241725,1,Fayetteville,Arkansas,72703,United States,13.04347826,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:40:21.393Z,,,0,https://content.adomni.com/19a9ee440174Y-p77sXzjSCpfsntABhE3Hzt_dS2RNA2My9tNG_original.png,,
2476796,Rockbot,Dodson Pointe Apartments TV 2-999118883,Apartment Building,,36.323948,-94.199,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,10,Y,Y,2026-06-23T16:52:40.793Z,,,0,,,
2477459,Rockbot,Dodson Pointe Apartments TV 1-999118882,Apartment Building,,36.323948,-94.199,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,10,Y,Y,2026-06-23T07:20:22.693Z,,,0,,,
2477774,Rockbot,Dodson Pointe Apartments TV 3-999118884,Apartment Building,,36.323948,-94.199,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,10,Y,Y,2026-06-23T16:53:10.764Z,,,0,,,
2485132,TrueSync Media,GOLFTEC,Sports Entertainment,,36.3347925,-94.2049467,1,Bentonville,Arkansas,72712,United States,9.420289855,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:49:57.828Z,,,0,https://content.adomni.com/18ceb185220ALe_zt8R1PSQ24Zxq8j-tmSDwy_8-6jq2-2pkaS_original.jpeg,,
2485273,TrueSync Media,GOLFTEC,Sports Entertainment,,36.3347925,-94.2049467,1,Bentonville,Arkansas,72712,United States,9.420289855,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:58:58.410Z,,,0,https://content.adomni.com/18ceb185220ALe_zt8R1PSQ24Zxq8j-tmSDwy_8-6jq2-2pkaS_original.jpeg,,
2485274,TrueSync Media,GOLFTEC,Sports Entertainment,,36.3347925,-94.2049467,1,Bentonville,Arkansas,72712,United States,9.420289855,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:05:59.217Z,,,0,https://content.adomni.com/18ceb185220ALe_zt8R1PSQ24Zxq8j-tmSDwy_8-6jq2-2pkaS_original.jpeg,,
2485573,TrueSync Media,GOLFTEC,Sports Entertainment,,36.3347925,-94.2049467,1,Bentonville,Arkansas,72712,United States,9.420289855,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:53:30.424Z,,,0,https://content.adomni.com/18ceb185220ALe_zt8R1PSQ24Zxq8j-tmSDwy_8-6jq2-2pkaS_original.jpeg,,
2497941,PatientPoint,66f658a8-8c03-49f9-8f0f-8c482795163a,Doctors Office,,36.136189,-94.174255,1,Fayetteville,Arkansas,72704,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:26:37.117Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2498575,PatientPoint,be5d6702-f15a-4a3a-b838-1e98ec2ac3eb,Doctors Office,,36.253174,-94.145187,1,Lowell,Arkansas,72745,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:21:19.750Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2499113,PatientPoint,59852e5f-ebf2-4747-b2b2-a4bcf5e98644,Doctors Office,,36.337872,-94.21048,1,Bentonville,Arkansas,72712,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:53:53.242Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2500727,PatientPoint,165974e7-8fa7-4414-a6a6-aa18dc6e8fed,Doctors Office,,36.130592,-94.137794,1,Fayetteville,Arkansas,72703,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:53:06.376Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2501651,PatientPoint,cda5de91-0539-4fbf-b171-0418073900f7,Doctors Office,,36.347759,-94.199547,1,Bentonville,Arkansas,72712,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:26:55.130Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2502230,PatientPoint,9c7454a4-dd70-4070-9414-d123e95022df,Doctors Office,,36.181559,-94.51944,1,Siloam Springs,Arkansas,72761,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:52:31.774Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2504351,PatientPoint,22af169c-5994-4f6d-a07c-4f7505a3a0ff,Doctors Office,,36.30512,-94.1871,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:01:33.044Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2547810,Gas Station TV,"100 Southeast J Street, Bentonville, AR",Gas Station,,36.3715085,-94.1974226,12,Bentonville,Arkansas,72712,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:33:17.775Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2547940,Gas Station TV,"2486 West Mount Comfort Road, Fayetteville, AR",Gas Station,,36.0929836,-94.1940753,14,Fayetteville,Arkansas,72704,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:03:40.863Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2548161,Gas Station TV,"1037 East Henri De Tonti Boulevard, Springdale, AR",Gas Station,,36.1753296,-94.2181222,20,Tontitown,Arkansas,72762,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:33:05.870Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2548319,Gas Station TV,"3704 S THOMPSON ST, SPRINGDALE, AR",Gas Station,,36.15173847,-94.14455608,20,Springdale,Arkansas,72764,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:34:06.849Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2548419,Gas Station TV,"4751 W DON TYSON PKWY, SPRINGDALE, AR",Gas Station,,36.15331668,-94.18354466,20,Springdale,Arkansas,72762,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:03:27.779Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2548426,Gas Station TV,"3531 South Old Missouri Road, Springdale, AR",Gas Station,,36.153031,-94.1181456,16,Springdale,Arkansas,72764,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:32:53.051Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2548472,Gas Station TV,"2 Riordan Road, Bella Vista, AR",Gas Station,,36.4461209,-94.2402278,16,Bella Vista,Arkansas,72714,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:34:11.809Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2548672,Gas Station TV,"1531 South 8th Street, Rogers, AR",Gas Station,,36.3194186,-94.1256898,16,Rogers,Arkansas,72756,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:34:14.865Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2548793,Gas Station TV,"2031 Stokenbury Road, Elkins, AR",Gas Station,,36.0294875,-94.0281672,12,Elkins,Arkansas,72727,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:32:57.817Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2549467,Gas Station TV,"1791 Forest Hills Boulevard, Bella Vista, AR",Gas Station,,36.4630507,-94.3011038,8,Bella Vista,Arkansas,72715,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:33:09.824Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2549643,Gas Station TV,"2100 East Robinson Avenue, Springdale, AR",Gas Station,,36.1675609,-94.1075895,12,Springdale,Arkansas,72764,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:33:17.790Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2550058,Gas Station TV,"3111 South Old Missouri Road, Springdale, AR",Gas Station,,36.1571332,-94.1180746,8,Springdale,Arkansas,72764,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:07:25.035Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2550347,Gas Station TV,"2401 West Olive Street, Rogers, AR",Gas Station,,36.3421386,-94.152856,16,Rogers,Arkansas,72756,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T15:33:13.178Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2550576,Gas Station TV,"305 West Main Street, Farmington, AR",Gas Station,,36.038507,-94.2543801,12,Farmington,Arkansas,72730,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:03:01.853Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2551020,Gas Station TV,"900 Southwest 14th Street, Bentonville, AR",Gas Station,,36.3575042,-94.2214649,16,Bentonville,Arkansas,72712,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:03:14.789Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2551831,Gas Station TV,"102 South Gentry Boulevard, Gentry, AR",Gas Station,,36.2672035,-94.4783827,8,Gentry,Arkansas,72734,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:03:49.883Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2552273,Gas Station TV,"362 South Main Street, Cave Springs, AR",Gas Station,,36.2593228,-94.2312349,12,Cave Springs,Arkansas,72718,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T15:33:31.156Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2553166,Gas Station TV,"1800 West Hudson Road, Rogers, AR",Gas Station,,36.3549116,-94.1438296,16,Rogers,Arkansas,72756,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:33:04.730Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2554122,Gas Station TV,"1567 West Sunset Avenue, Springdale, AR",Gas Station,,36.1741421,-94.1471515,14,Springdale,Arkansas,72764,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:33:26.778Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2554966,Gas Station TV,"2801 Southeast J Street, Bentonville, AR",Gas Station,,36.3422234,-94.1965303,16,Bentonville,Arkansas,72712,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:03:36.855Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2554967,Gas Station TV,"3075 West Pleasant Grove Road, Rogers, AR",Gas Station,,36.2842348,-94.1624542,16,Rogers,Arkansas,72758,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:03:17.793Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2555345,Gas Station TV,"1110 Garland Avenue, Fayetteville, AR",Gas Station,,36.0779355,-94.1745894,16,Fayetteville,Arkansas,72703,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:02:38.976Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2555455,Gas Station TV,"2655 U.S. 412, Siloam Springs, AR",Gas Station,,36.1814058,-94.5151205,12,Siloam Springs,Arkansas,72761,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T15:34:03.405Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2555697,Gas Station TV,"2300 It'll Do Road, Pea Ridge, AR",Gas Station,,36.4571738,-94.1405024,10,Pea Ridge,Arkansas,72751,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:33:09.727Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2556394,Gas Station TV,"2720 West Wedington Drive, Fayetteville, AR",Gas Station,,36.0789991,-94.197983,16,Fayetteville,Arkansas,72701,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T15:33:25.383Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2557224,Gas Station TV,"514 N 2ND ST, ROGERS, AR",Gas Station,,36.3374793,-94.11715192,16,Rogers,Arkansas,72756,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:03:25.767Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
